country;continent;year;lifeExp;pop;gdpPercap
Italy;Europe;1970;71,66000;53661100;11788,2334600
Italy;Europe;1971;71,91000;54005500;11939,2150300
Italy;Europe;1972;72,19000;54365564;12269,2737800
Italy;Europe;1973;72,13000;54796843;13133,7475800
Italy;Europe;1974;72,85000;55226259;13614,9802900
Italy;Europe;1975;72,76000;55571894;13160,7853300
Italy;Europe;1976;73,11000;55838536;14021,9293200
Italy;Europe;1977;73,48000;56059245;14255,9847500
Italy;Europe;1978;73,83000;56240143;14831,3966000
Italy;Europe;1979;74,16000;56367710;15712,1399800
Italy;Europe;1980;74,12000;56451247;16201,8829800
Italy;Europe;1981;74,51000;56502489;16362,8028600
Italy;Europe;1982;74,98000;56535636;16537,4835000
Italy;Europe;1983;74,80000;56630129;16717,4434100
Italy;Europe;1984;75,56000;56696963;17530,6938900
Italy;Europe;1985;75,67000;56731215;18078,9509000
Italy;Europe;1986;76,00000;56733833;18479,3664400
Italy;Europe;1987;76,42000;56729703;19207,2348200
Italy;Europe;1988;76,60000;56734027;20293,8509100
Italy;Europe;1989;77,00000;56737529;21166,4783800
Italy;Europe;1990;77,06000;56742886;21561,4204400
Italy;Europe;1991;77,07000;56747462;21755,3985800
Italy;Europe;1992;77,44000;56840847;22013,6448600
Italy;Europe;1993;77,72000;57026746;21826,2187800
Italy;Europe;1994;77,94000;57179460;22471,2282000
Italy;Europe;1995;78,19000;57274531;23680,3091200
Italy;Europe;1996;78,51000;57367032;23897,5536700
Italy;Europe;1997;78,82000;57479469;24675,0244600
Italy;Europe;1998;78,92000;57550318;25409,9944800
Italy;Europe;1999;79,31000;57603634;26128,8246400
Italy;Europe;2000;79,72000;57719337;27160,4684300
Italy;Europe;2001;80,00000;57844924;27779,7303400
Italy;Europe;2002;80,24000;57926999;27968,0981700
Italy;Europe;2003;80,32000;57998353;27839,6419600
Italy;Europe;2004;81,18000;58057477;27887,5734500
Italy;Europe;2007;80,54600;58147733;28569,7197000
Jamaica;Americas;1952;58,53000;1426095;2898,5308810
Jamaica;Americas;1957;62,61000;1535090;4756,5257810
Jamaica;Americas;1962;65,61000;1665128;5246,1075240
Jamaica;Americas;1967;67,51000;1861096;6124,7034510
Jamaica;Americas;1972;69,00000;1997616;7433,8892930
Jamaica;Americas;1977;70,11000;2156814;6650,1955730
Jamaica;Americas;1982;71,21000;2298309;6068,0513500
Jamaica;Americas;1987;71,77000;2326606;6351,2374950
Jamaica;Americas;1992;71,76600;2378618;7404,9236850
Jamaica;Americas;1997;72,26200;2531311;7121,9247040
Jamaica;Americas;2002;72,04700;2664659;6994,7748610
Jamaica;Americas;2007;72,56700;2780132;7320,8802620
Japan;Asia;1950;59,30000;83805000;2644,5854470
Japan;Asia;1951;60,99000;85163848;2926,6895860
Japan;Asia;1952;63,03000;86459025;3216,9563470
Japan;Asia;1953;63,37000;87655163;3406,8530940
Japan;Asia;1954;64,61000;88753892;3554,9028150
Japan;Asia;1955;65,77000;89815060;3814,9652720
Japan;Asia;1956;65,63000;90766211;4058,8380690
Japan;Asia;1957;65,50000;91563009;4317,6943650
Japan;Asia;1958;67,12000;92388772;4528,3859400
Japan;Asia;1959;67,51000;93296566;4893,3125090
Japan;Asia;1960;67,80000;94091638;5488,8054690
Japan;Asia;1961;68,45000;94943293;6094,4242020
Japan;Asia;1962;68,73000;95831757;6576,6494610
Japan;Asia;1963;69,81000;96811940;7061,4836490
Japan;Asia;1964;70,28000;97826267;7803,6809530
Japan;Asia;1965;70,33000;98882534;8170,0074430
Japan;Asia;1966;71,14000;99790308;8957,2804400
Japan;Asia;1967;71,43000;100825279;9847,7886070
Japan;Asia;1968;71,75000;101960672;10991,9959900
Japan;Asia;1969;71,98000;103171831;12218,4792900
Japan;Asia;1970;72,07000;104344973;13374,8620100
Japan;Asia;1971;72,89000;105696786;13824,2353600
Japan;Asia;1972;73,42000;107188273;14778,7863600
Japan;Asia;1973;73,48000;108706797;15742,8751700
Japan;Asia;1974;73,91000;110162302;15344,5712500
Japan;Asia;1975;74,41000;111573116;15618,9278200
Japan;Asia;1976;74,81000;112774841;16066,6682900
Japan;Asia;1977;75,38000;113872473;16610,3770100
Japan;Asia;1978;75,70000;114912911;17327,7591300
Japan;Asia;1979;76,21000;115890431;18123,8921100
Japan;Asia;1980;76,19000;116807309;18488,2574600
Japan;Asia;1981;76,60000;117648092;18938,1113200
Japan;Asia;1982;77,11000;118454974;19384,1057100
Japan;Asia;1983;77,14000;119269949;19698,7242500
Japan;Asia;1984;77,54000;120034697;20339,9526400
Japan;Asia;1985;77,84000;120754335;21109,1609700
Japan;Asia;1986;78,26000;121491913;21588,4915200
Japan;Asia;1987;78,67000;122091325;22375,9418900
Japan;Asia;1988;78,58000;122613000;23661,0365400
Japan;Asia;1989;79,02000;123107500;24704,5340800
Japan;Asia;1990;79,04000;123537399;25870,1351200
Japan;Asia;1991;79,31000;123946268;26648,7657500
Japan;Asia;1992;79,36000;124329269;26824,8951100
Japan;Asia;1993;79,51000;124668019;26818,2409800
Japan;Asia;1994;79,91000;125014050;27037,8280700
Japan;Asia;1995;79,76000;125341354;27509,0801400
Japan;Asia;1996;80,46000;125645311;28385,1584700
Japan;Asia;1997;80,69000;125956499;28816,5849900
Japan;Asia;1998;80,77000;126246096;27904,6752100
Japan;Asia;1999;80,74000;126494403;27809,6029900
Japan;Asia;2000;81,35000;126699784;28559,6001600
Japan;Asia;2001;81,70000;126891645;28569,0549100
Japan;Asia;2002;82,00000;127065841;28604,5919000
Japan;Asia;2003;82,07000;127214499;29073,6123300
Japan;Asia;2004;82,36000;127333002;29742,0461300
Japan;Asia;2005;82,27000;127417244;30290,0000000
Japan;Asia;2006;82,67000;127463611;31001,7179700
Japan;Asia;2007;82,60300;127467972;31656,0680600
Jordan;Asia;1952;43,15800;607914;1546,9078070
Jordan;Asia;1957;45,66900;746559;1886,0805910
Jordan;Asia;1962;48,12600;933559;2348,0091580
Jordan;Asia;1967;51,62900;1255058;2741,7962520
Jordan;Asia;1972;56,52800;1613551;2110,8563090
Jordan;Asia;1977;61,13400;1937652;2852,3515680
Jordan;Asia;1982;63,73900;2347031;4161,4159590
Jordan;Asia;1987;65,86900;2820042;4448,6799120
Jordan;Asia;1992;68,01500;3867409;3431,5936470
Jordan;Asia;1997;69,77200;4526235;3645,3795720
Jordan;Asia;2002;71,26300;5307470;3844,9171940
Jordan;Asia;2007;72,53500;6053193;4519,4611710
Kazakhstan;FSU;1992;65,35900;16542063;5919,9089680
Kazakhstan;FSU;1997;62,95900;15484518;4709,0574070
Kazakhstan;FSU;2002;64,87800;15077224;6667,3043710
Kazakhstan;FSU;2007;66,99600;15284929;10312,7713900
Kenya;Africa;1952;42,27000;6464046;853,5409190
Kenya;Africa;1957;44,68600;7454779;944,4383152
Kenya;Africa;1962;47,94900;8678557;896,9663732
Kenya;Africa;1967;50,65400;10191512;1056,7364570
Kenya;Africa;1972;53,55900;12044785;1222,3599680
Kenya;Africa;1977;56,15500;14500404;1267,6132040
Kenya;Africa;1982;58,76600;17661452;1348,2257910
Kenya;Africa;1987;59,33900;21198082;1361,9368560
Kenya;Africa;1992;59,28500;25020539;1341,9217210
Kenya;Africa;1997;54,40700;28263827;1360,4850210
Kenya;Africa;2002;50,99200;31386842;1287,5147320
Kenya;Africa;2007;54,11000;35610177;1463,2492820
Korea, Dem. Rep.;Asia;1952;50,05600;8865488;1088,2777580
Korea, Dem. Rep.;Asia;1957;54,08100;9411381;1571,1346550
Korea, Dem. Rep.;Asia;1962;56,65600;10917494;1621,6935980
Korea, Dem. Rep.;Asia;1967;59,94200;12617009;2143,5406090
Korea, Dem. Rep.;Asia;1972;63,98300;14781241;3701,6215030
Korea, Dem. Rep.;Asia;1977;67,15900;16325320;4106,3012490
Korea, Dem. Rep.;Asia;1982;69,10000;17647518;4106,5252930
Korea, Dem. Rep.;Asia;1987;70,64700;19067554;4106,4923150
Korea, Dem. Rep.;Asia;1992;69,97800;20711375;3726,0635070
Korea, Dem. Rep.;Asia;1997;67,72700;21585105;1690,7568140
Korea, Dem. Rep.;Asia;2002;66,66200;22215365;1646,7581510
Korea, Dem. Rep.;Asia;2007;67,29700;23301725;1593,0654800
Korea, Rep.;Asia;1952;47,45300;20947571;1030,5922260
Korea, Rep.;Asia;1957;52,68100;22611552;1487,5935370
Korea, Rep.;Asia;1962;55,29200;26420307;1536,3443870
Korea, Rep.;Asia;1967;57,71600;30131000;2029,2281420
Korea, Rep.;Asia;1972;62,61200;33505000;3030,8766500
Korea, Rep.;Asia;1977;64,76600;36436000;4657,2210200
Korea, Rep.;Asia;1982;67,12300;39326000;5622,9424640
Korea, Rep.;Asia;1987;69,81000;41622000;8533,0888050
Korea, Rep.;Asia;1992;72,24400;43805450;12104,2787200
Korea, Rep.;Asia;1997;74,64700;46173816;15993,5279600
Korea, Rep.;Asia;2002;77,04500;47969150;19233,9881800
Korea, Rep.;Asia;2007;78,62300;49044790;23348,1397300
Kuwait;Asia;1952;55,56500;160000;108382,3529000
Kuwait;Asia;1957;58,03300;212846;113523,1329000
Kuwait;Asia;1962;60,47000;358266;95458,1117600
Kuwait;Asia;1967;64,62400;575003;80894,8832600
Kuwait;Asia;1972;67,71200;841934;109347,8670000
Kuwait;Asia;1977;69,34300;1140357;59265,4771400
Kuwait;Asia;1982;71,30900;1497494;31354,0357300
Kuwait;Asia;1987;74,17400;1891487;28118,4299800
Kuwait;Asia;1992;75,19000;1418095;34932,9195900
Kuwait;Asia;1997;76,15600;1765345;40300,6199600
Kuwait;Asia;2002;76,90400;2111561;35110,1056600
Kuwait;Asia;2007;77,58800;2505559;47306,9897800
Latvia;FSU;1965;71,20000;2253604;4078,8283070
Latvia;FSU;1966;71,16000;2278721;4110,9915040
Latvia;FSU;1967;70,82000;2301371;4444,3439480
Latvia;FSU;1968;70,46000;2322031;4596,5773220
Latvia;FSU;1969;70,20000;2341871;4651,5329070
Latvia;FSU;1970;70,22000;2361159;5470,6874380
Latvia;FSU;1971;70,57000;2381641;5845,6092370
Latvia;FSU;1972;70,25000;2401244;6095,3122820
Latvia;FSU;1973;70,20000;2421355;6395,0961870
Latvia;FSU;1974;70,11000;2442473;6651,1646660
Latvia;FSU;1975;69,28000;2461606;7050,0274260
Latvia;FSU;1976;69,41000;2476760;7350,8248800
Latvia;FSU;1977;69,45000;2491407;7488,9235520
Latvia;FSU;1978;69,35000;2504508;7635,7651200
Latvia;FSU;1979;68,87000;2514167;8000,7585630
Latvia;FSU;1980;69,19000;2524543;8278,2883230
Latvia;FSU;1981;69,13000;2536976;8578,0127860
Latvia;FSU;1982;69,71000;2552229;8728,4553520
Latvia;FSU;1983;69,47000;2569826;9127,2990870
Latvia;FSU;1984;69,51000;2587996;9596,8906150
Latvia;FSU;1985;69,63000;2606405;9502,4938730
Latvia;FSU;1986;71,01000;2626695;9893,2849820
Latvia;FSU;1987;71,05000;2648965;10063,5264600
Latvia;FSU;1988;70,99000;2664068;10512,9930200
Latvia;FSU;1989;70,46000;2667309;11044,4761200
Latvia;FSU;1990;69,51000;2663590;10217,7840700
Latvia;FSU;1991;69,24000;2651308;8960,0195830
Latvia;FSU;1992;68,57000;2615869;6151,5149630
Latvia;FSU;1993;66,78000;2565708;5948,9574990
Latvia;FSU;1994;65,53000;2523532;6169,8979530
Latvia;FSU;1995;66,33000;2488008;6191,7995370
Latvia;FSU;1996;68,93000;2460277;6488,4420820
Latvia;FSU;1997;69,56000;2435967;7143,4416350
Latvia;FSU;1998;69,20000;2413173;7604,9736640
Latvia;FSU;1999;69,99000;2393657;8028,9680250
Latvia;FSU;2000;70,56000;2376178;8649,2244060
Latvia;FSU;2001;70,32000;2358232;9396,4229790
Latvia;FSU;2002;70,68000;2340205;10094,4704500
Latvia;FSU;2003;71,17000;2322943;10879,7667300
Latvia;FSU;2004;71,51000;2306306;11888,0542600
Latvia;FSU;2005;71,25000;2290237;13218,0000000
Latvia;FSU;2007;72,67400;2259810;16539,4535000
Lebanon;Asia;1952;55,92800;1439529;4834,8040670
Lebanon;Asia;1957;59,48900;1647412;6089,7869340
Lebanon;Asia;1962;62,09400;1886848;5714,5606110
Lebanon;Asia;1967;63,87000;2186894;6006,9830420
Lebanon;Asia;1972;65,42100;2680018;7486,3843410
Lebanon;Asia;1977;66,09900;3115787;8659,6968360
Lebanon;Asia;1982;66,98300;3086876;7640,5195210
Lebanon;Asia;1987;67,92600;3089353;5377,0913290
Lebanon;Asia;1992;69,29200;3219994;6890,8068540
Lebanon;Asia;1997;70,26500;3430388;8754,9638500
Lebanon;Asia;2002;71,02800;3677780;9313,9388300
Lebanon;Asia;2007;71,99300;3921278;10461,0586800
Lesotho;Africa;1952;42,13800;748747;298,8462121
Lesotho;Africa;1957;45,04700;813338;335,9971151
Lesotho;Africa;1962;47,74700;893143;411,8006266
Lesotho;Africa;1967;48,49200;996380;498,6390265
Lesotho;Africa;1972;49,76700;1116779;496,5815922
Lesotho;Africa;1977;52,20800;1251524;745,3695408
Lesotho;Africa;1982;55,07800;1411807;797,2631074
Lesotho;Africa;1987;57,18000;1599200;773,9932141
Lesotho;Africa;1992;59,68500;1803195;977,4862725
Lesotho;Africa;1997;55,55800;1982823;1186,1479940
Lesotho;Africa;2002;44,59300;2046772;1275,1845750
Lesotho;Africa;2007;42,59200;2012649;1569,3314420
Liberia;Africa;1952;38,48000;863308;575,5729961
Liberia;Africa;1957;39,48600;975950;620,9699901
Liberia;Africa;1962;40,50200;1112796;634,1951625
Liberia;Africa;1967;41,53600;1279406;713,6036483
Liberia;Africa;1972;42,61400;1482628;803,0054535
Liberia;Africa;1977;43,76400;1703617;640,3224383
Liberia;Africa;1982;44,85200;1956875;572,1995694
Liberia;Africa;1987;46,02700;2269414;506,1138573
Liberia;Africa;1992;40,80200;1912974;636,6229191
Liberia;Africa;1997;42,22100;2200725;609,1739508
Liberia;Africa;2002;43,75300;2814651;531,4823679
Liberia;Africa;2007;45,67800;3193942;414,5073415
Libya;Africa;1950;42,72300;961305;2084,2834730
Libya;Africa;1952;42,72300;1019729;2387,5480600
Libya;Africa;1957;45,28900;1201578;3448,2843950
Libya;Africa;1962;47,80800;1441863;6757,0308160
Libya;Africa;1967;50,22700;1759224;18772,7516900
Libya;Africa;1972;52,77300;2183877;21011,4972100
Libya;Africa;1977;57,44200;2721783;21951,2117600
Libya;Africa;1982;62,15500;3344074;17364,2753800
Libya;Africa;1987;66,23400;3799845;11770,5898000
Libya;Africa;1992;68,75500;4364501;9640,1385010
Libya;Africa;1997;71,55500;4759670;9467,4460560
Libya;Africa;2002;72,73700;5368585;9534,6774670
Libya;Africa;2007;73,95200;6036914;12057,4992800
Lithuania;FSU;1973;71,61000;3245551;11523,4590200
Lithuania;FSU;1990;71,37000;3694836;13148,2583900
Lithuania;FSU;1991;70,54000;3702136;12374,3592600
Lithuania;FSU;1992;70,40000;3700278;9743,5107380
Lithuania;FSU;1993;69,01000;3689004;8190,0153220
Lithuania;FSU;1994;68,58000;3679636;7406,2014160
Lithuania;FSU;1995;69,02000;3673577;7804,1744790
Lithuania;FSU;1996;70,14000;3668316;8182,6892660
Lithuania;FSU;1997;70,98000;3664372;8764,9011220
Lithuania;FSU;1998;71,31000;3661168;9412,9692780
Lithuania;FSU;1999;71,69000;3658454;9259,8130400
Lithuania;FSU;2000;72,14000;3654387;9631,6529850
Lithuania;FSU;2001;71,74000;3645747;10272,3655400
Lithuania;FSU;2002;71,93000;3633232;11008,6766200
Lithuania;FSU;2003;72,18000;3620094;12120,3462000
Lithuania;FSU;2004;72,14000;3607899;13049,4781500
Lithuania;FSU;2005;71,56000;3596617;14085,0000000
Lithuania;FSU;2007;72,96200;3575439;16666,5087400
Luxembourg;Europe;1950;65,74720;295587;14554,9562900
Luxembourg;Europe;1952;65,92000;299263;14326,1377900
Luxembourg;Europe;1957;67,47000;308453;16545,8633400
Luxembourg;Europe;1960;69,07000;313969;17086,7217100
Luxembourg;Europe;1961;69,57000;316845;17621,0513300
Luxembourg;Europe;1962;68,67000;320750;17713,6999800
Luxembourg;Europe;1963;68,89000;324100;17788,6039400
Luxembourg;Europe;1964;69,07000;327750;19273,3517700
Luxembourg;Europe;1965;69,40000;331500;19349,1550900
Luxembourg;Europe;1966;69,31000;333895;19340,0420500
Luxembourg;Europe;1967;69,69000;335012;19163,0032900
Luxembourg;Europe;1968;70,28000;335867;19989,6497700
Luxembourg;Europe;1969;69,84000;337500;22105,3435300
Luxembourg;Europe;1970;69,58000;339174;22298,6712300
Luxembourg;Europe;1971;69,47000;342400;22667,9341900
Luxembourg;Europe;1972;70,71000;346600;23883,1979900
Luxembourg;Europe;1973;70,47000;350450;25579,1432200
Luxembourg;Europe;1974;70,55000;355050;26441,8102300
Luxembourg;Europe;1975;70,52000;358950;24454,5212200
Luxembourg;Europe;1976;70,47000;360750;24917,2877900
Luxembourg;Europe;1977;71,76000;361450;25282,3283900
Luxembourg;Europe;1978;71,71000;362100;26202,0136000
Luxembourg;Europe;1979;72,41000;363000;26887,0806200
Luxembourg;Europe;1980;72,59000;364400;27021,6453700
Luxembourg;Europe;1981;72,38000;365400;26826,6598900
Luxembourg;Europe;1982;72,47000;365718;27078,4211500
Luxembourg;Europe;1983;73,35000;365885;27876,9635300
Luxembourg;Europe;1984;73,11000;366272;29606,0711200
Luxembourg;Europe;1985;73,68000;367169;30435,4667800
Luxembourg;Europe;1986;74,61000;369019;33355,9789900
Luxembourg;Europe;1987;74,15000;371660;34518,8680100
Luxembourg;Europe;1988;74,75000;375624;37373,5906400
Luxembourg;Europe;1989;74,68000;377621;40736,6632600
Luxembourg;Europe;1990;75,40000;382966;42467,6383700
Luxembourg;Europe;1991;75,47000;387152;45750,5209100
Luxembourg;Europe;1992;75,17000;392552;45854,3599000
Luxembourg;Europe;1993;75,75000;398084;47055,5308400
Luxembourg;Europe;1994;76,37000;403756;48284,0146800
Luxembourg;Europe;1995;76,48000;409704;48165,2586000
Luxembourg;Europe;1996;76,50000;415566;49005,5885300
Luxembourg;Europe;1997;76,82000;421014;52622,8958900
Luxembourg;Europe;1998;77,01000;426495;55788,9586600
Luxembourg;Europe;1999;77,68000;432527;59349,5209700
Luxembourg;Europe;2000;77,83000;438777;63924,1627000
Luxembourg;Europe;2001;77,96000;444779;63932,8448000
Luxembourg;Europe;2002;78,09000;450786;64421,0348200
Luxembourg;Europe;2003;77,96000;456764;65308,3420400
Luxembourg;Europe;2004;79,27000;462690;67283,4343500
Luxembourg;Europe;2005;79,57000;468571;70014,0000000
Macao, China;Asia;1972;66,42000;261202;9344,1830890
Macao, China;Asia;1977;69,43000;249116;12941,1851100
Macao, China;Asia;1982;74,03000;270811;15856,6150600
Macao, China;Asia;1987;76,04000;322983;18701,7828000
Macao, China;Asia;1992;77,30000;375382;22917,2320300
Macao, China;Asia;1997;78,80900;417129;23790,4893300
Macao, China;Asia;2002;79,98200;437794;24755,4729700
Macao, China;Asia;2007;80,71800;456989;54589,8202400
Madagascar;Africa;1952;36,68100;4762912;1443,0117150
Madagascar;Africa;1957;38,86500;5181679;1589,2027500
Madagascar;Africa;1962;40,84800;5703324;1643,3871100
Madagascar;Africa;1967;42,88100;6334556;1634,0472820
Madagascar;Africa;1972;44,85100;7082430;1748,5629820
Madagascar;Africa;1977;46,88100;8007166;1544,2285860
Madagascar;Africa;1982;48,96900;9171477;1302,8786580
Madagascar;Africa;1987;49,35000;10568642;1155,4419480
Madagascar;Africa;1992;52,21400;12210395;1040,6761900
Madagascar;Africa;1997;54,97800;14165114;986,2958956
Madagascar;Africa;2002;57,28600;16473477;894,6370822
Madagascar;Africa;2007;59,44300;19167654;1044,7701260
Malawi;Africa;1952;36,25600;2917802;369,1650802
Malawi;Africa;1957;37,20700;3221238;416,3698064
Malawi;Africa;1962;38,41000;3628608;427,9010856
Malawi;Africa;1967;39,48700;4147252;495,5147806
Malawi;Africa;1972;41,76600;4730997;584,6219709
Malawi;Africa;1977;43,76700;5637246;663,2236766
Malawi;Africa;1982;45,64200;6502825;632,8039209
Malawi;Africa;1987;47,45700;7824747;635,5173634
Malawi;Africa;1992;49,42000;10014249;563,2000145
Malawi;Africa;1997;47,49500;10419991;692,2758103
Malawi;Africa;2002;45,00900;11824495;665,4231186
Malawi;Africa;2007;48,30300;13327079;759,3499101
Malaysia;Asia;1952;48,46300;6748378;1831,1328940
Malaysia;Asia;1957;52,10200;7739235;1810,0669920
Malaysia;Asia;1962;55,73700;8906385;2036,8849440
Malaysia;Asia;1967;59,37100;10154878;2277,7423960
Malaysia;Asia;1972;63,01000;11441462;2849,0947800
Malaysia;Asia;1977;65,25600;12845381;3827,9215710
Malaysia;Asia;1982;68,00000;14441916;4920,3559510
Malaysia;Asia;1987;69,50000;16331785;5249,8026530
Malaysia;Asia;1992;70,69300;18319502;7277,9128020
Malaysia;Asia;1997;71,93800;20476091;10132,9096400
Malaysia;Asia;2002;73,04400;22662365;10206,9779400
Malaysia;Asia;2007;74,24100;24821286;12451,6558000
Maldives;Asia;1972;51,44000;122681;719,3213789
Maldives;Asia;1977;54,58000;140721;698,0381402
Maldives;Asia;1982;57,13700;164210;985,4992676
Maldives;Asia;1987;59,63700;194783;1674,1972790
Maldives;Asia;1992;60,98900;232026;2261,7997870
Maldives;Asia;1997;63,41300;274366;2945,7653010
Maldives;Asia;2002;65,58400;320165;3643,8318070
Maldives;Asia;2007;68,46400;369031;5166,8216600
Mali;Africa;1952;33,68500;3838168;452,3369807
Mali;Africa;1957;35,30700;4241884;490,3821867
Mali;Africa;1962;36,93600;4690372;496,1743428
Mali;Africa;1967;38,48700;5212416;545,0098873
Mali;Africa;1972;39,97700;5828158;581,3688761
Mali;Africa;1977;41,71400;6491649;686,3952693
Mali;Africa;1982;43,91600;6998256;618,0140641
Mali;Africa;1987;46,36400;7634008;684,1715576
Mali;Africa;1992;48,38800;8416215;739,0143750
Mali;Africa;1997;49,90300;9384984;790,2579846
Mali;Africa;2002;51,81800;10580176;951,4097518
Mali;Africa;2007;54,46700;12031795;1042,5815570
Malta;Europe;1962;68,89600;329011;2250,8814140
Malta;Europe;1967;69,45600;318573;2878,9129660
Malta;Europe;1972;70,64800;319430;4129,4912850
Malta;Europe;1977;72,16700;332066;7348,8557440
Malta;Europe;1982;73,54700;360222;9683,2502200
Malta;Europe;1987;75,03900;349047;11105,4274800
Malta;Europe;1992;76,27400;365897;14745,5202000
Malta;Europe;1997;77,40200;382953;18048,1748800
Malta;Europe;2002;78,61700;393515;20162,8265800
Malta;Europe;2007;79,44000;401880;21711,7268600
Martinique;Americas;2002;78,78300;422277;13561,8099100
Mauritania;Africa;1952;40,54300;1022556;743,1159097
Mauritania;Africa;1957;42,33800;1076852;846,1202613
Mauritania;Africa;1962;44,24800;1146757;1055,8960360
Mauritania;Africa;1967;46,28900;1230542;1421,1451930
Mauritania;Africa;1972;48,43700;1332786;1586,8517810
Mauritania;Africa;1977;50,85200;1456688;1497,4922230
Mauritania;Africa;1982;53,59900;1622136;1481,1501890
Mauritania;Africa;1987;56,14500;1841240;1421,6035760
Mauritania;Africa;1992;58,33300;2119465;1361,3697840
Mauritania;Africa;1997;60,43000;2444741;1483,1361360
Mauritania;Africa;2002;62,24700;2828858;1579,0195430
Mauritania;Africa;2007;64,16400;3270065;1803,1514960
Mauritius;Africa;1952;50,98600;516556;1967,9557070
Mauritius;Africa;1957;58,08900;609816;2034,0379810
Mauritius;Africa;1962;60,24600;701016;2529,0674870
Mauritius;Africa;1967;61,55700;789309;2475,3875620
Mauritius;Africa;1972;62,94400;851334;2575,4841580
Mauritius;Africa;1977;64,93000;913025;3710,9829630
Mauritius;Africa;1982;66,71100;992040;3688,0377390
Mauritius;Africa;1987;68,74000;1042663;4783,5869030
Mauritius;Africa;1992;69,74500;1096202;6058,2538460
Mauritius;Africa;1997;70,73600;1149818;7425,7052950
Mauritius;Africa;2002;71,95400;1200206;9021,8158940
Mauritius;Africa;2007;72,80100;1250882;10956,9911200
Mexico;Americas;1950;49,60000;28485180;3293,7771630
Mexico;Americas;1952;50,78900;30144317;3478,1255290
Mexico;Americas;1957;55,19000;35015548;4131,5466410
Mexico;Americas;1962;58,29900;41121485;4581,6093850
Mexico;Americas;1967;60,11000;47995559;5754,7338830
Mexico;Americas;1972;62,36100;55984294;6809,4066900
Mexico;Americas;1977;65,03200;63759976;7674,9291080
Mexico;Americas;1982;67,40500;71640904;9611,1475410
Mexico;Americas;1987;69,49800;80122492;8688,1560030
Mexico;Americas;1992;71,45500;88111030;9472,3842950
Mexico;Americas;1997;73,67000;95895146;9767,2975300
Mexico;Americas;2002;74,90200;102479927;10742,4405300
Mexico;Americas;2007;76,19500;108700891;11977,5749600
Micronesia, Fed. Sts.;Oceania;1972;62,59900;60427;3495,1762670
Micronesia, Fed. Sts.;Oceania;1977;64,69300;70368;5234,5456800
Micronesia, Fed. Sts.;Oceania;1982;65,32800;82188;4745,8253910
Micronesia, Fed. Sts.;Oceania;1987;65,88300;97727;5205,1004790
Micronesia, Fed. Sts.;Oceania;1992;66,44300;114694;5659,9301890
Micronesia, Fed. Sts.;Oceania;1997;67,05600;106911;5238,1440220
Micronesia, Fed. Sts.;Oceania;2002;67,57300;108071;5565,1468780
Micronesia, Fed. Sts.;Oceania;2007;68,53400;107862;5422,1289670
Moldova;Europe;1950;58,40000;2336432;2752,3044690
Moldova;Europe;1992;67,27600;4448083;2839,9439400
Moldova;Europe;1997;66,75000;4441779;1830,2943600
Moldova;Europe;2002;67,92200;4434547;1933,6472510
Moldova;Europe;2007;68,86500;4480560;2604,7505260
Mongolia;Asia;1952;42,24400;800663;786,5668575
Mongolia;Asia;1957;45,24800;882134;912,6626085
Mongolia;Asia;1962;48,25100;1010280;1056,3539580
Mongolia;Asia;1967;51,25300;1149500;1226,0411300
Mongolia;Asia;1972;53,75400;1320500;1421,7419750
Mongolia;Asia;1977;55,49100;1528000;1647,5116650
Mongolia;Asia;1982;57,48900;1756032;2000,6031390
Mongolia;Asia;1987;60,22200;2015133;2338,0083040
Mongolia;Asia;1992;61,27100;2312802;1785,4020160
Mongolia;Asia;1997;63,62500;2494803;1902,2521000
Mongolia;Asia;2002;65,03300;2674234;2140,7393230
Mongolia;Asia;2007;66,80300;2874127;3095,7722710
Montenegro;Europe;1952;59,16400;413834;2647,5856010
Montenegro;Europe;1957;61,44800;442829;3682,2599030
Montenegro;Europe;1962;63,72800;474528;4649,5937850
Montenegro;Europe;1967;67,17800;501035;5907,8509370
Montenegro;Europe;1972;70,63600;527678;7778,4140170
Montenegro;Europe;1977;73,06600;560073;9595,9299050
Montenegro;Europe;1982;74,10100;562548;11222,5876200
Montenegro;Europe;1987;74,86500;569473;11732,5101700
Montenegro;Europe;1992;75,43500;621621;7003,3390370
Montenegro;Europe;1997;75,44500;692651;6465,6133490
Montenegro;Europe;2002;73,98100;720230;6557,1942820
Montenegro;Europe;2007;74,54300;684736;9253,8961110
Morocco;Africa;1952;42,87300;9939217;1688,2035700
Morocco;Africa;1957;45,42300;11406350;1642,0023140
Morocco;Africa;1962;47,92400;13056604;1566,3534930
Morocco;Africa;1967;50,33500;14770296;1711,0447700
Morocco;Africa;1972;52,86200;16660670;1930,1949750
Morocco;Africa;1977;55,73000;18396941;2370,6199760
Morocco;Africa;1982;59,65000;20198730;2702,6203560
Morocco;Africa;1987;62,67700;22987397;2755,0469910
Morocco;Africa;1992;65,39300;25798239;2948,0472520
Morocco;Africa;1997;67,66000;28529501;2982,1018580
Morocco;Africa;2002;69,61500;31167783;3258,4955840
Morocco;Africa;2007;71,16400;33757175;3820,1752300
Mozambique;Africa;1952;31,28600;6446316;468,5260381
Mozambique;Africa;1957;33,77900;7038035;495,5868333
Mozambique;Africa;1962;36,16100;7788944;556,6863539
